word	language	ontology_id	backbone_label	backbone_level	scope	synonym_type	match_kind	evidence	candidate_blocks	flags	corpus_mentions	word_sources	rationale	design_key
very dark blackish red	en	FLOPO:0988047	blackish red	3	NARROW	botanical_colour_name	modified	EVID:NIST_SP440		degree_modifier	3	corpus	Modifier 'very dark' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'blackish red'.	ISCCNBS:L3_021
very pale lilac	en	FLOPO:0988008	purple	1	RELATED	botanical_colour_name	modified	EVID:NIST_SP440		crosses_level1|degree_modifier	3	corpus	Modifier 'very pale' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a RELATED synonym of the class of its head 'lilac'.	ISCCNBS:L1_010
very pale mauve	en	FLOPO:0988008	purple	1	NARROW	botanical_colour_name	modified	EVID:NIST_SP440		degree_modifier|multi_block	3	corpus	Modifier 'very pale' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'mauve'.	ISCCNBS:L1_010
yellow gray	en	FLOPO:0988117	yellowish gray	3	EXACT	botanical_colour_name	iscc_variant	EVID:NIST_SP440			3	corpus	'-ish' variant of the ISCC-NBS name 'yellowish gray' (level 3).	ISCCNBS:L3_093
yellow rusty	en	FLOPO:0988002	orange	1	RELATED	botanical_colour_name	compound_head			compound_head_rule|components_cross_level1	3	corpus	Two-colour compound not named by ISCC-NBS; English head-final reading makes it a RELATED synonym of the head 'rusty' class 'orange' (tending towards 'yellow').	ISCCNBS:L1_003
yellowish buff	en	PATO:0104054	orange yellow	2	NARROW	botanical_colour_name	compound_head			compound_head_rule	3	corpus	Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'buff' class 'orange yellow' (tending towards 'yellowish').	ISCCNBS:L2_008
yellowish gray green	en	FLOPO:0988006	green	1	NARROW	botanical_colour_name	compound_head			compound_head_rule|components_cross_level1	3	corpus	Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'green' class 'green' (tending towards 'yellowish gray').	ISCCNBS:L1_008
yellowish greenish	en	FLOPO:0988006	green	1	RELATED	botanical_colour_name	compound_head			compound_head_rule|components_cross_level1	3	corpus	Two-colour compound not named by ISCC-NBS; English head-final reading makes it a RELATED synonym of the head 'greenish' class 'green' (tending towards 'yellowish').	ISCCNBS:L1_008
yellowish purple	en	FLOPO:0988008	purple	1	NARROW	botanical_colour_name	compound_head			compound_head_rule|components_cross_level1	3	corpus	Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'purple' class 'purple' (tending towards 'yellowish').	ISCCNBS:L1_010
yellowish silvery	en	FLOPO:0988009	white	1	RELATED	botanical_colour_name	compound_head			compound_head_rule|components_cross_level1	3	corpus	Two-colour compound not named by ISCC-NBS; English head-final reading makes it a RELATED synonym of the head 'silvery' class 'white' (tending towards 'yellowish').	ISCCNBS:L1_011
beige rosé	fr	FLOPO:0988019	yellow (ISCC-NBS level 2)	2	NARROW	botanical_colour_name	compound_head			components_cross_level1|compound_head_rule|translation	3	corpus	French 'beige rosé' read as English 'pinkish beige'. Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'beige' class 'yellow' (tending towards 'pinkish').	ISCCNBS:L2_010
blanc laiteux	fr	FLOPO:0988009	white	1	NARROW	botanical_colour_name	compound_head			compound_head_rule|translation	3	corpus	French 'blanc laiteux' read as English 'milky white'. Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'white' class 'white' (tending towards 'milky').	ISCCNBS:L1_011
blanc mauve	fr	FLOPO:0988009	white	1	NARROW	botanical_colour_name	compound_head			components_cross_level1|compound_head_rule|translation	3	corpus	French 'blanc mauve' read as English 'mauve white'. Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'white' class 'white' (tending towards 'mauve').	ISCCNBS:L1_011
blanc rouille	fr	FLOPO:0988009	white	1	NARROW	botanical_colour_name	compound_head			components_cross_level1|compound_head_rule|translation	3	corpus	French 'blanc rouille' read as English 'ferruginous white'. Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'white' class 'white' (tending towards 'ferruginous').	ISCCNBS:L1_011
blanc roux	fr	FLOPO:0988009	white	1	NARROW	botanical_colour_name	compound_head			components_cross_level1|compound_head_rule|translation	3	corpus	French 'blanc roux' read as English 'rufous white'. Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'white' class 'white' (tending towards 'rufous').	ISCCNBS:L1_011
bleu gris	fr	FLOPO:0988202	grayish blue	3	EXACT	botanical_colour_name	translation	EVID:NIST_SP440		translation|compound_reordered	3	corpus	French 'bleu gris' read as English 'grayish blue'. Literal ISCC-NBS name 'grayish blue' (level 3).	ISCCNBS:L3_186
bleu purpurin	fr	FLOPO:0988026	purplish blue	2	EXACT	botanical_colour_name	translation	EVID:NIST_SP440		translation|compound_reordered	3	corpus	French 'bleu purpurin' read as English 'purplish blue'. Literal ISCC-NBS name 'purplish blue' (level 2).	ISCCNBS:L2_021
brun beige	fr	FLOPO:0988003	brown	1	NARROW	botanical_colour_name	compound_head			components_cross_level1|compound_head_rule|translation	3	corpus	French 'brun beige' read as English 'beige brown'. Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'brown' class 'brown' (tending towards 'beige').	ISCCNBS:L1_004
brun blanchâtre	fr	FLOPO:0988017	brown (ISCC-NBS level 2)	2	NARROW	botanical_colour_name	modified	EVID:NIST_SP440		degree_modifier|level_homonym|translation	3	corpus	French 'brun blanchâtre' read as English 'whitish brown'. Modifier 'whitish' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'brown'.	ISCCNBS:L2_007
brun foncé rougeâtre	fr	FLOPO:0988070	dark reddish brown	3	EXACT	botanical_colour_name	translation	EVID:NIST_SP440		translation|compound_reordered	3	corpus	French 'brun foncé rougeâtre' read as English 'dark reddish brown'. Literal ISCC-NBS name 'dark reddish brown' (level 3).	ISCCNBS:L3_044
brun ocre	fr	FLOPO:0988003	brown	1	NARROW	botanical_colour_name	compound_head			components_cross_level1|compound_head_rule|translation	3	corpus	French 'brun ocre' read as English 'ochre brown'. Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'brown' class 'brown' (tending towards 'ochre').	ISCCNBS:L1_004
chair blanc	fr	FLOPO:0988012	pink (ISCC-NBS level 2)	2	NARROW	botanical_colour_name	modified	EVID:NIST_SP440		degree_modifier|single_source_lifted_to_level2|translation	3	corpus	French 'chair blanc' read as English 'whitish flesh'. Modifier 'whitish' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'flesh'.	ISCCNBS:L2_001
crème jaunâtre	fr	FLOPO:0988019	yellow (ISCC-NBS level 2)	2	NARROW	botanical_colour_name	compound_head			compound_head_rule|translation	3	corpus	French 'crème jaunâtre' read as English 'yellowish cream'. Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'cream' class 'yellow' (tending towards 'yellowish').	ISCCNBS:L2_010
doré ochracé	fr	FLOPO:0988004	yellow	1	RELATED	botanical_colour_name	compound_head			compound_head_rule|translation	3	corpus	French 'doré ochracé' read as English 'ochre golden'. Two-colour compound not named by ISCC-NBS; English head-final reading makes it a RELATED synonym of the head 'golden' class 'yellow' (tending towards 'ochre').	ISCCNBS:L1_005
grisâtre argenté	fr	FLOPO:0988010	gray	1	RELATED	botanical_colour_name	compound_head			components_cross_level1|compound_head_rule|translation	3	corpus	French 'grisâtre argenté' read as English 'silver grayish'. Two-colour compound not named by ISCC-NBS; English head-final reading makes it a RELATED synonym of the head 'grayish' class 'gray' (tending towards 'silver').	ISCCNBS:L1_012
grisâtre blanc	fr	FLOPO:0988010	gray	1	RELATED	botanical_colour_name	modified	EVID:NIST_SP440		degree_modifier|translation	3	corpus	French 'grisâtre blanc' read as English 'whitish grayish'. Modifier 'whitish' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a RELATED synonym of the class of its head 'grayish'.	ISCCNBS:L1_012
grisâtre vert	fr	FLOPO:0988010	gray	1	RELATED	botanical_colour_name	compound_head			components_cross_level1|compound_head_rule|translation	3	corpus	French 'grisâtre vert' read as English 'greenish grayish'. Two-colour compound not named by ISCC-NBS; English head-final reading makes it a RELATED synonym of the head 'grayish' class 'gray' (tending towards 'greenish').	ISCCNBS:L1_012
jaune blanc	fr	FLOPO:0988019	yellow (ISCC-NBS level 2)	2	NARROW	botanical_colour_name	modified	EVID:NIST_SP440		degree_modifier|level_homonym|translation	3	corpus	French 'jaune blanc' read as English 'whitish yellow'. Modifier 'whitish' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'yellow'.	ISCCNBS:L2_010
jaune ferrugineux	fr	FLOPO:0988004	yellow	1	NARROW	botanical_colour_name	compound_head			components_cross_level1|compound_head_rule|translation	3	corpus	French 'jaune ferrugineux' read as English 'ferruginous yellow'. Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'yellow' class 'yellow' (tending towards 'ferruginous').	ISCCNBS:L1_005
jaune saumoné	fr	FLOPO:0988004	yellow	1	NARROW	botanical_colour_name	compound_head			components_cross_level1|compound_head_rule|translation	3	corpus	French 'jaune saumoné' read as English 'salmon yellow'. Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'yellow' class 'yellow' (tending towards 'salmon').	ISCCNBS:L1_005
jaunâtre brun	fr	FLOPO:0988004	yellow	1	RELATED	botanical_colour_name	compound_head			components_cross_level1|compound_head_rule|translation	3	corpus	French 'jaunâtre brun' read as English 'brownish yellowish'. Two-colour compound not named by ISCC-NBS; English head-final reading makes it a RELATED synonym of the head 'yellowish' class 'yellow' (tending towards 'brownish').	ISCCNBS:L1_005
jaunâtre vert	fr	FLOPO:0988004	yellow	1	RELATED	botanical_colour_name	compound_head			components_cross_level1|compound_head_rule|translation	3	corpus	French 'jaunâtre vert' read as English 'greenish yellowish'. Two-colour compound not named by ISCC-NBS; English head-final reading makes it a RELATED synonym of the head 'yellowish' class 'yellow' (tending towards 'greenish').	ISCCNBS:L1_005
laiteux	fr	FLOPO:0988009	white	1	RELATED	botanical_colour_name	vernacular		263	no_botanical_source_tier_other|translation	3	corpus	French 'laiteux' read as English 'milky'. Documented senses fall in ISCC-NBS block(s) 263; lowest covering backbone class is level 1 'white'. Unevidenced; curator review. Sense tier used: other (1 sense(s)); all sources give blocks 263.	ISCCNBS:L1_011
marron gris	fr	PATO:0001287	reddish brown	2	NARROW	botanical_colour_name	modified	DOI:10.1364/JOSA.39.000592|EVID:NIST_SP440|EVID:RIDGWAY_1912		degree_modifier|multi_block|translation	3	corpus	French 'marron gris' read as English 'grayish chestnut'. Modifier 'grayish' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'chestnut'.	ISCCNBS:L2_005
marron jaune	fr	PATO:0001287	reddish brown	2	NARROW	botanical_colour_name	compound_head			components_cross_level1|compound_head_rule|translation	3	corpus	French 'marron jaune' read as English 'yellowish chestnut'. Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'chestnut' class 'reddish brown' (tending towards 'yellowish').	ISCCNBS:L2_005
noir brun	fr	FLOPO:0988090	brownish black	3	EXACT	botanical_colour_name	translation	EVID:NIST_SP440		translation|compound_reordered	3	corpus	French 'noir brun' read as English 'brownish black'. Literal ISCC-NBS name 'brownish black' (level 3).	ISCCNBS:L3_065
noir pourpre	fr	PATO:0104157	purplish black	3	EXACT	botanical_colour_name	translation	EVID:NIST_SP440		translation|compound_reordered	3	corpus	French 'noir pourpre' read as English 'purplish black'. Literal ISCC-NBS name 'purplish black' (level 3).	ISCCNBS:L3_235
ocre rouge	fr	FLOPO:0988004	yellow	1	RELATED	botanical_colour_name	compound_head			components_cross_level1|compound_head_rule|translation	3	corpus	French 'ocre rouge' read as English 'reddish ochre'. Two-colour compound not named by ISCC-NBS; English head-final reading makes it a RELATED synonym of the head 'ochre' class 'yellow' (tending towards 'reddish').	ISCCNBS:L1_005
orangé brunâtre	fr	FLOPO:0988079	brownish orange	3	EXACT	botanical_colour_name	translation	EVID:NIST_SP440		translation|compound_reordered	3	corpus	French 'orangé brunâtre' read as English 'brownish orange'. Literal ISCC-NBS name 'brownish orange' (level 3).	ISCCNBS:L3_054
orangé rouge	fr	FLOPO:0988015	reddish orange	2	EXACT	botanical_colour_name	translation	EVID:NIST_SP440		translation|compound_reordered	3	corpus	French 'orangé rouge' read as English 'reddish orange'. Literal ISCC-NBS name 'reddish orange' (level 2).	ISCCNBS:L2_004
rose chair	fr	FLOPO:0988000	pink	1	NARROW	botanical_colour_name	compound_head			compound_head_rule|translation	3	corpus	French 'rose chair' read as English 'flesh pink'. Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'pink' class 'pink' (tending towards 'flesh').	ISCCNBS:L1_001
rose pourpré	fr	FLOPO:0988029	purplish pink	2	EXACT	botanical_colour_name	translation	EVID:NIST_SP440		translation|compound_reordered	3	corpus	French 'rose pourpré' read as English 'purplish pink'. Literal ISCC-NBS name 'purplish pink' (level 2).	ISCCNBS:L2_025
rose saumoné	fr	FLOPO:0988000	pink	1	RELATED	botanical_colour_name	vernacular	DOI:10.1364/JOSA.39.000592|EVID:NIST_SP440|EVID:RIDGWAY_1912	28 29 31 33 52 53 71 73 89	crosses_level1|translation	3	corpus	French 'rose saumoné' read as English 'salmon pink'. Lexical equivalent of 'salmon'. Documented senses span ISCC-NBS block(s) 28 29 31 33 52 53 71 73 89 across level-1 categories orange, pink, yellow; no backbone class below color covers all senses, so the word is a RELATED synonym of the majority/fallback level-1 class. line number approximate (entry not cleanly matched in layout OCR); PDF p.179 Sense tier used: botanical (4 sense(s)); all sources give blocks 26 28 29 31 33 37 52 53 71 73 89.	ISCCNBS:L1_001
rose verdâtre	fr	FLOPO:0988000	pink	1	NARROW	botanical_colour_name	compound_head			components_cross_level1|compound_head_rule|translation	3	corpus	French 'rose verdâtre' read as English 'greenish pink'. Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'pink' class 'pink' (tending towards 'greenish').	ISCCNBS:L1_001
rouge fauve	fr	FLOPO:0988001	red	1	NARROW	botanical_colour_name	compound_head			components_cross_level1|compound_head_rule|translation	3	corpus	French 'rouge fauve' read as English 'fulvous red'. Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'red' class 'red' (tending towards 'fulvous').	ISCCNBS:L1_002
